
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||','||'COLUMN_NAME'||','||'POSITION'||','||'R_OWN
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,DELETE_RULE

CON.OWNER||','||CON.TABLE_NAME||','||CON.CONSTRAINT_NAME||','||COL.COLUMN_NAME||','||COL.POSITION||','||CON.R_OWNER||','||RCON.TABLE_NAME||','||RCOL.COLUMN_NAME||','||NVL(CON.DELETE_RULE,'NOACTION')
APEX_030200,WWV_FLOW_PLATFORM_PREFS,WWV_FLOW_PLATFORM_PREFS_FK,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_POPUP_LOV_TEMPLATE,WWV_FLOW_FK_POPLOV_TEMP,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_PREFERENCES$,WWV_FLOW_PREFS_FK,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_PROCESSING,WWV_FLOW_PROCESSING_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_QB_SAVED_COND,SYS_C0019454,ID,1,APEX_030200,WWV_FLOW_QB_SAVED_QUERY,ID,CASCADE
APEX_030200,WWV_FLOW_QB_SAVED_JOIN,SYS_C0019461,ID,1,APEX_030200,WWV_FLOW_QB_SAVED_QUERY,ID,CASCADE
APEX_030200,WWV_FLOW_QB_SAVED_QUERY,WWV_FLOW_QB_SAVED_QUERY_FK,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_QB_SAVED_TABS,SYS_C0019468,ID,1,APEX_030200,WWV_FLOW_QB_SAVED_QUERY,ID,CASCADE
APEX_030200,WWV_FLOW_QUERY_COLUMN,QUERY_COLUMN_TO_QRY_OBJECT_FK,QUERY_OBJECT_ID,1,APEX_030200,WWV_FLOW_QUERY_OBJECT,ID,CASCADE
APEX_030200,WWV_FLOW_QUERY_COLUMN,QUERY_COLUMN_TO_QUERY_FK,QUERY_ID,1,APEX_030200,WWV_FLOW_QUERY_DEFINITION,ID,CASCADE
APEX_030200,WWV_FLOW_QUERY_CONDITION,QUERY_CONDITION_TO_QUERY_FK,QUERY_ID,1,APEX_030200,WWV_FLOW_QUERY_DEFINITION,ID,CASCADE
APEX_030200,WWV_FLOW_QUERY_DEFINITION,QUERY_DEF_TO_REGION_FK,REGION_ID,1,APEX_030200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_030200,WWV_FLOW_QUERY_OBJECT,QUERY_OBJECT_TO_QUERY_FK,QUERY_ID,1,APEX_030200,WWV_FLOW_QUERY_DEFINITION,ID,CASCADE
APEX_030200,WWV_FLOW_REGION_CHART_SER_ATTR,WWV_FLOW_SEATTR_TO_REGION_FK,REGION_ID,1,APEX_030200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_030200,WWV_FLOW_REGION_REPORT_COLUMN,REPORT_COLUMN_TO_REGION_FK,REGION_ID,1,APEX_030200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_030200,WWV_FLOW_REGION_REPORT_FILTER,SYS_C0019386,REGION_ID,1,APEX_030200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_030200,WWV_FLOW_REGION_UPD_RPT_COLS,WWV_FLOW_URC_TO_FLOW_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_REGION_UPD_RPT_COLS,WWV_FLOW_URC_TO_PLUG_FK,PLUG_ID,1,APEX_030200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_030200,WWV_FLOW_REPORT_LAYOUTS,WWV_FLOW_REPORT_LAYOUTSE_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_REQUEST_VERIFICATIONS,WWV_FLOW_REQUEST_VERIF_FK,SESSION_ID,1,APEX_030200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_030200,WWV_FLOW_REQUIRED_ROLES,WWV_FLOW_REQ_ROLES_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_ROW_TEMPLATES,WWV_FLOW_ROW_TEMPLATE_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_RSCHEMA_EXCEPTIONS,WWV_FLOW_RSCHEMA_EXCEPTIONS_FK,SCHEMA_ID,1,APEX_030200,WWV_FLOW_RESTRICTED_SCHEMAS,ID,CASCADE
APEX_030200,WWV_FLOW_SC_TRANS,WWV_FLOW_SC_TRANS_FK1,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_SC_TRANS,WWV_FLOW_SC_TRANS_FK2,SESSION_ID,1,APEX_030200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_030200,WWV_FLOW_SECURITY_SCHEMES,WWV_FLOW_SEC_SCHEMES_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_SHARED_QRY_SQL_STMTS,WWV_FLOW_SQRY_SQL_FLOW_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_SHARED_QRY_SQL_STMTS,WWV_FLOW_SQRY_SQL_SQRY_FK,SHARED_QUERY_ID,1,APEX_030200,WWV_FLOW_SHARED_QUERIES,ID,CASCADE
APEX_030200,WWV_FLOW_SHARED_QUERIES,WWV_FLOW_SHDQRY_FLOW_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_SHARED_WEB_SERVICES,WWV_FLOW_WS_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_SHORTCUTS,WWV_FLOW_SHORTCUTS_TO_FLOW_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEPS,WWV_FLOW_STEPS_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BRANCHES,WWV_FLOW_STEP_BRANCHES_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BRANCHES,WWV_FLOW_STEP_BRANCHES_FK2,FLOW_ID,1,APEX_030200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BRANCHES,WWV_FLOW_STEP_BRANCHES_FK2,FLOW_STEP_ID,2,APEX_030200,WWV_FLOW_STEPS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BRANCH_ARGS,WWV_FLOW_STEP_BRANCH_ARGS_FK,FLOW_STEP_BRANCH_ID,1,APEX_030200,WWV_FLOW_STEP_BRANCHES,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_FK1,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_FK2,FLOW_ID,1,APEX_030200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_030200,WWV_FLOW_STEP_BUTTONS,WWV_FLOW_STEP_BUTTONS_FK2,FLOW_STEP_ID,2,APEX_030200,WWV_FLOW_STEPS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_COMPUTATIONS,WWV_FLOW_STEP_COMP_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_COMPUTATIONS,WWV_FLOW_STEP_COMP_FK2,FLOW_ID,1,APEX_030200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_030200,WWV_FLOW_STEP_COMPUTATIONS,WWV_FLOW_STEP_COMP_FK2,FLOW_STEP_ID,2,APEX_030200,WWV_FLOW_STEPS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_FK2,FLOW_ID,1,APEX_030200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_030200,WWV_FLOW_STEP_ITEMS,WWV_FLOW_STEP_ITEMS_FK2,FLOW_STEP_ID,2,APEX_030200,WWV_FLOW_STEPS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_ITEM_HELP,WWV_FLOW_ITEM_HELPTEXT_FK,FLOW_ITEM_ID,1,APEX_030200,WWV_FLOW_STEP_ITEMS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_ITEM_HELP,WWV_FLOW_PAGE_HELPTEXT_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_FK2,FLOW_ID,1,APEX_030200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_030200,WWV_FLOW_STEP_PROCESSING,WWV_FLOW_STEP_PROC_FK2,FLOW_STEP_ID,2,APEX_030200,WWV_FLOW_STEPS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_FK2,FLOW_ID,1,APEX_030200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_030200,WWV_FLOW_STEP_VALIDATIONS,WWV_FLOW_STEP_VAL_FK2,FLOW_STEP_ID,2,APEX_030200,WWV_FLOW_STEPS,ID,CASCADE
APEX_030200,WWV_FLOW_SW_BINDS,WWV_FLOW_SW_BIND_FK,FILE_ID,1,FLOWS_FILES,WWV_FLOW_FILE_OBJECTS$,ID,CASCADE
APEX_030200,WWV_FLOW_SW_BINDS,WWV_FLOW_SW_BIND_FK2,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_SW_DETAIL_RESULTS,WWV_FLOW_SW_D_RESULT_FK,RESULT_ID,1,APEX_030200,WWV_FLOW_SW_RESULTS,ID,CASCADE
APEX_030200,WWV_FLOW_SW_DETAIL_RESULTS,WWV_FLOW_SW_D_RESULT_FK2,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_SW_RESULTS,WWV_FLOW_SW_RESULT_FK,FILE_ID,1,FLOWS_FILES,WWV_FLOW_FILE_OBJECTS$,ID,CASCADE
APEX_030200,WWV_FLOW_SW_RESULTS,WWV_FLOW_SW_RESULT_FK2,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_SW_SQL_CMDS,WWV_FLOW_SW_SQL_CMDS_FK,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_SW_STMTS,WWV_FLOW_SW_STMTS_FK,FILE_ID,1,FLOWS_FILES,WWV_FLOW_FILE_OBJECTS$,ID,CASCADE
APEX_030200,WWV_FLOW_SW_STMTS,WWV_FLOW_SW_STMTS_FK2,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_TABS,WWV_FLOW_TABS_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_TEMPLATES,WWV_FLOW_TEMPLATES_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_TEMPLATE_PREFERENCES,WWV_FLOW_TEMPL_PREF_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_THEMES,WWV_FLOW_THEMES_2F_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_TOPLEVEL_TABS,WWV_FLOW_TOPLEV_TAB_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_TRANSLATABLE_TEXT$,WWV_FLOW_TRANS_TEXT_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_TREES,WWV_FLOW_TREE_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_TREE_STATE,WWV_FLOW_TREE_STATE$FK,ID,1,APEX_030200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_030200,WWV_FLOW_WEB_PG_LIST_ENTRIES,WWV_FLOW_WEB_PG_LE_FK,REGION_ID,1,APEX_030200,WWV_FLOW_WEB_PG_REGIONS,ID,CASCADE
APEX_030200,WWV_FLOW_WEB_PG_REGIONS,WWV_FLOW_WEB_PG_RG_FK,WEB_PAGE_ID,1,APEX_030200,WWV_FLOW_WEB_PAGES,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEETS,WWV_FLOW_WORKSHEETS_FLOW_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEETS,WWV_FLOW_WORKSHEETS_REG_FK,REGION_ID,1,APEX_030200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_CATEGORIES,WWV_FLOW_WORKSHEET_CAT_FK,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_COLUMNS,WWV_FLOW_WORKSHEET_COLUMNS_FK,WORKSHEET_ID,1,APEX_030200,WWV_FLOW_WORKSHEETS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_COLUMNS,WWV_FLOW_WORKSHEET_COL_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_COLUMNS,WWV_FLOW_WORKSHEET_COL_GRPS_FK,GROUP_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_COL_GROUPS,ID,SET NULL
APEX_030200,WWV_FLOW_WORKSHEET_COL_GROUPS,WWV_FLOW_WORKSHEET_COL_GRP_FK,FLOW_ID,1,APEX_030200,WWV_FLOWS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_COL_GROUPS,WWV_FLOW_WORKSHEET_COL_GRWS_FK,WORKSHEET_ID,1,APEX_030200,WWV_FLOW_WORKSHEETS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_COMPUTATION,WWV_FLOW_WS_COMP_COLS_FK,REPORT_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_RPTS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_CONDITIONS,WWV_FLOW_WORKSHEET_COND_FK,REPORT_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_RPTS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_DOCS,WWV_FLOW_WORKSHEET_DOC_FK,ROW_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_ROWS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_LINKS,WWV_FLOW_WORKSHEET_LINKS_FK,ROW_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_ROWS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_LOVS,WWV_FLOW_WORKSHEET_LOVS_FK,WORKSHEET_ID,1,APEX_030200,WWV_FLOW_WORKSHEETS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_LOV_ENTRIES,WWV_FLOW_WORKSHEET_LOV_ENT_FK,WORKSHEET_ID,1,APEX_030200,WWV_FLOW_WORKSHEETS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_LOV_ENTRIES,WWV_FLOW_WORKSHEET_LOV_ENT_FK2,LOV_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_LOVS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_PRIVS,WWV_FLOW_WORKSHEET_PRIV_FK,WORKSHEET_ID,1,APEX_030200,WWV_FLOW_WORKSHEETS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_ROWS,WWV_FLOW_WORKSHEET_ROWS_FK,WORKSHEET_ID,1,APEX_030200,WWV_FLOW_WORKSHEETS,ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_RPTS,WWV_FLOW_WORKSHEET_RPTS_FK,CATEGORY_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_CATEGORIES,ID,NO ACTION
APEX_030200,WWV_FLOW_WORKSHEET_RPTS,WWV_FLOW_WORKSHEET_RPTS_FK2,SECURITY_GROUP_ID,1,APEX_030200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_030200,WWV_FLOW_WORKSHEET_STICK,WWV_FLOW_WORKSHEET_STICK_FK,ROW_ID,1,APEX_030200,WWV_FLOW_WORKSHEET_ROWS,ID,CASCADE
APEX_030200,WWV_FLOW_WS_OPERATIONS,WWV_FLOW_WS_OPERS_FK,WS_ID,1,APEX_030200,WWV_FLOW_SHARED_WEB_SERVICES,ID,CASCADE
APEX_030200,WWV_FLOW_WS_PARAMETERS,WWV_FLOW_WS_PARMS_FK,WS_OPERS_ID,1,APEX_030200,WWV_FLOW_WS_OPERATIONS,ID,CASCADE
APEX_030200,WWV_FLOW_WS_PROCESS_PARMS_MAP,WWV_FLOWS_WS_MAP_FK1,PARAMETER_ID,1,APEX_030200,WWV_FLOW_WS_PARAMETERS,ID,CASCADE
APEX_030200,WWV_FLOW_WS_PROCESS_PARMS_MAP,WWV_FLOW_WS_MAP_FK2,PROCESS_ID,1,APEX_030200,WWV_FLOW_STEP_PROCESSING,ID,CASCADE
APEX_030200,WWV_MIG_ACCESS,WWV_MIG_ACC_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_PROJECTS,ID,CASCADE
APEX_030200,WWV_MIG_ACC_COLUMNS,WWV_MIG_ACC_COL_DBID_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_TABLES,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_COLUMNS,WWV_MIG_ACC_COL_DBID_FK,DBID,2,APEX_030200,WWV_MIG_ACC_TABLES,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_COLUMNS,WWV_MIG_ACC_COL_DBID_FK,TBLID,3,APEX_030200,WWV_MIG_ACC_TABLES,TBLID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS,WWV_MIG_ACC_FRM_DBID_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS,WWV_MIG_ACC_FRM_DBID_FK,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_CONTROLS,WWV_MIG_ACC_FRM_CTL_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_FORMS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_CONTROLS,WWV_MIG_ACC_FRM_CTL_FK,DBID,2,APEX_030200,WWV_MIG_ACC_FORMS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_CONTROLS,WWV_MIG_ACC_FRM_CTL_FK,FORMID,3,APEX_030200,WWV_MIG_ACC_FORMS,FORMID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_MODULES,WWV_MIG_ACC_FRM_MDL_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_FORMS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_MODULES,WWV_MIG_ACC_FRM_MDL_FK,DBID,2,APEX_030200,WWV_MIG_ACC_FORMS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_MODULES,WWV_MIG_ACC_FRM_MDL_FK,FORMID,3,APEX_030200,WWV_MIG_ACC_FORMS,FORMID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_PERM,WWV_MIG_ACC_FRM_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_FORMS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_PERM,WWV_MIG_ACC_FRM_FK,DBID,2,APEX_030200,WWV_MIG_ACC_FORMS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_FORMS_PERM,WWV_MIG_ACC_FRM_FK,FORMID,3,APEX_030200,WWV_MIG_ACC_FORMS,FORMID,CASCADE
APEX_030200,WWV_MIG_ACC_GROUPS,WWV_MIG_ACC_GROUPS_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_GROUPS,WWV_MIG_ACC_GROUPS_FK,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_GRPSMEMBERS,WWV_MIG_ACCGRPSMBR_GRP_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_GROUPS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_GRPSMEMBERS,WWV_MIG_ACCGRPSMBR_GRP_FK,DBID,2,APEX_030200,WWV_MIG_ACC_GROUPS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_GRPSMEMBERS,WWV_MIG_ACCGRPSMBR_GRP_FK,GROUPID,3,APEX_030200,WWV_MIG_ACC_GROUPS,GROUPID,CASCADE
APEX_030200,WWV_MIG_ACC_GRPSMEMBERS,WWV_MIG_ACCGRPSMBR_USR_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_USERS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_GRPSMEMBERS,WWV_MIG_ACCGRPSMBR_USR_FK,DBID,2,APEX_030200,WWV_MIG_ACC_USERS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_GRPSMEMBERS,WWV_MIG_ACCGRPSMBR_USR_FK,USERID,3,APEX_030200,WWV_MIG_ACC_USERS,USERID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_IND_DBID_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_TABLES,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_IND_DBID_FK,DBID,2,APEX_030200,WWV_MIG_ACC_TABLES,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES,WWV_MIG_ACC_IND_DBID_FK,TBLID,3,APEX_030200,WWV_MIG_ACC_TABLES,TBLID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES_COLS,WWV_MIG_ACC_IND_COL_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_INDEXES,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES_COLS,WWV_MIG_ACC_IND_COL_FK,DBID,2,APEX_030200,WWV_MIG_ACC_INDEXES,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES_COLS,WWV_MIG_ACC_IND_COL_FK,TBLID,3,APEX_030200,WWV_MIG_ACC_INDEXES,TBLID,CASCADE
APEX_030200,WWV_MIG_ACC_INDEXES_COLS,WWV_MIG_ACC_IND_COL_FK,INDID,4,APEX_030200,WWV_MIG_ACC_INDEXES,INDID,CASCADE
APEX_030200,WWV_MIG_ACC_MODULES,WWV_MIG_ACC_MODULES,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_MODULES,WWV_MIG_ACC_MODULES,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_MODULES_PERM,WWV_MIG_ACC_MDL_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_MODULES,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_MODULES_PERM,WWV_MIG_ACC_MDL_FK,DBID,2,APEX_030200,WWV_MIG_ACC_MODULES,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_MODULES_PERM,WWV_MIG_ACC_MDL_FK,MODULEID,3,APEX_030200,WWV_MIG_ACC_MODULES,MODULEID,CASCADE
APEX_030200,WWV_MIG_ACC_PAGES,WWV_MIG_ACC_PAGE_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_PAGES,WWV_MIG_ACC_PAGE_FK,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_QUERIES,WWV_MIG_ACC_QRY_DBID_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_QUERIES,WWV_MIG_ACC_QRY_DBID_FK,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_RELATIONS,WWV_MIG_ACC_REL_DBID_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_RELATIONS,WWV_MIG_ACC_REL_DBID_FK,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_RELATION_COLS,WWV_MIG_ACC_RELCOL_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_RELATIONS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_RELATION_COLS,WWV_MIG_ACC_RELCOL_FK,DBID,2,APEX_030200,WWV_MIG_ACC_RELATIONS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_RELATION_COLS,WWV_MIG_ACC_RELCOL_FK,RELID,3,APEX_030200,WWV_MIG_ACC_RELATIONS,RELID,CASCADE
APEX_030200,WWV_MIG_ACC_REPORTS,WWV_MIG_ACC_REPORTS_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACCESS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_REPORTS,WWV_MIG_ACC_REPORTS_FK,DBID,2,APEX_030200,WWV_MIG_ACCESS,DBID,CASCADE
APEX_030200,WWV_MIG_ACC_RPTS_CONTROLS,WWV_MIG_ACC_REP_CTL_FK,PROJECT_ID,1,APEX_030200,WWV_MIG_ACC_REPORTS,PROJECT_ID,CASCADE
APEX_030200,WWV_MIG_ACC_RPTS_CONTROLS,WWV_MIG_ACC_REP_CTL_FK,DBID,2,APEX_030200,WWV_MIG_ACC_REPORTS,DBID,CASCADE
