
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||'
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION
AGGREGATE,RPT_PARAMETER,PK_AR_PARM,RPT_NAME,1
AGGREGATE,RPT_PARAMETER,PK_AR_PARM,PARM_NAME,2
AGGREGATE,RPT_PARM_PROCESS,PK_ARP_PROCESS,RPT_NAME,1
AGGREGATE,RPT_PARM_PROCESS,PK_ARP_PROCESS,PARM_NAME,2
AGGREGATE,RPT_PARM_PROCESS,PK_ARP_PROCESS,PROC_SEQ,3
AGGREGATE,RPT_REQUEST,PK_AR_REQUEST,RPT_SEQ,1
AGGREGATE,RPT_REQUEST_VAR,PK_AR_REQUEST_VAR,RPT_SEQ,1
AGGREGATE,RPT_REQUEST_VAR,PK_AR_REQUEST_VAR,RPT_NAME,2
AGGREGATE,RPT_REQUEST_VAR,PK_AR_REQUEST_VAR,VAR_NAME,3
AGGREGATE,RPT_SQL,PK_AR_SQL,RPT_NAME,1
AGGREGATE,RPT_SQL,PK_AR_SQL,SQL_SEQ,2
AGGREGATE,UII_ASSETS,PK_UIIAST,ASSET_ID,1
AGGREGATE,UII_ASSETS,PK_UIIAST,SOURCE_OF_DATA,2
AGGREGATE,UPLOAD,UPLOAD_PK,UP_ID,1
AGGREGATE,USER_ACCT_LOG,PK_USER_ACCT_LOG,LOG_ID,1
APEX_030200,WWV_COLUMN_EXCEPTIONS,COL_EXCEPTIONS_PK,TABLE_NAME,1
APEX_030200,WWV_COLUMN_EXCEPTIONS,COL_EXCEPTIONS_PK,COLUMN_NAME,2
APEX_030200,WWV_FLOWS,WWV_FLOW_FLOW_PK,ID,1
APEX_030200,WWV_FLOWS_RESERVED,WWV_FLOW_RESERVED_PK,ID,1
APEX_030200,WWV_FLOW_ALTERNATE_CONFIG,WWV_FLOW_ALT_CONG_PK,ID,1
APEX_030200,WWV_FLOW_ALT_CONFIG_DETAIL,WWV_FLOW_ALT_CONF_DET_PK,ID,1
APEX_030200,WWV_FLOW_ALT_CONFIG_PICK,WWV_FLOW_ALT_CON_PIC_PK,ID,1
APEX_030200,WWV_FLOW_APPLICATION_GROUPS,WWV_FLOW_APP_GROUP_PK,ID,1
APEX_030200,WWV_FLOW_APP_BUILD_PREF,WWV_FLOW_APP_BLDPRF_PK,ID,1
APEX_030200,WWV_FLOW_APP_COMMENTS,WWV_FLOW_APP_COMMENTS_PK,ID,1
APEX_030200,WWV_FLOW_BUILDER_AUDIT_TRAIL,WWV_FLOW_BLD_AUDIT_PK,ID,1
APEX_030200,WWV_FLOW_BUTTON_TEMPLATES,WWV_FLOW_BUTTON_TEMP_PK,ID,1
APEX_030200,WWV_FLOW_CALS,WWV_FLOW_CALS_PK,ID,1
APEX_030200,WWV_FLOW_CAL_TEMPLATES,WWV_FLOW_CAL_TEMPLATES_PK,ID,1
APEX_030200,WWV_FLOW_CHARSETS,WWV_FLOW_CHARSETS_PK,ID,1
APEX_030200,WWV_FLOW_COLLECTIONS$,WWV_FLOW_COLLECTIONS_PK,ID,1
APEX_030200,WWV_FLOW_COLLECTION_MEMBERS$,WWV_FLOW_COLLECTION_MEMBERS_PK,COLLECTION_ID,1
APEX_030200,WWV_FLOW_COLLECTION_MEMBERS$,WWV_FLOW_COLLECTION_MEMBERS_PK,SEQ_ID,2
APEX_030200,WWV_FLOW_COLLECTION_MEMBERS$,WWV_FLOW_COLLECTION_MEMBERS_PK,SECURITY_GROUP_ID,3
APEX_030200,WWV_FLOW_COMPANIES,WWV_FLOW_COMPANIES_PK,ID,1
APEX_030200,WWV_FLOW_COMPANY_SCHEMAS,WWV_FLOW_COMPANY_SCHEMAS_PK,ID,1
APEX_030200,WWV_FLOW_COMPANY_TYPES,WWV_FLOW_COMPANY_TYPES_PK,ID,1
APEX_030200,WWV_FLOW_COMPOUND_CONDITIONS,WWV_FLOW_COMPOUND_CONDS_PK,ID,1
APEX_030200,WWV_FLOW_COMPUTATIONS,WWV_FLOW_COMPUTATIONS_PK,ID,1
APEX_030200,WWV_FLOW_COUNTRIES,SYS_C0019934,COUNTRY_ID,1
APEX_030200,WWV_FLOW_CSS_REPOSITORY,WWV_FLOW_CSS_REPO_PK,ID,1
APEX_030200,WWV_FLOW_CUSTOMIZED_TASKS,SYS_C0019412,ID,1
APEX_030200,WWV_FLOW_CUSTOM_AUTH_SETUPS,WWV_FLOW_AUTH_SETUPS_PK,ID,1
APEX_030200,WWV_FLOW_DATA_LOAD_UNLOAD,WWV_FLOW_DATA_LOAD_UNLOAD_PK,ID,1
APEX_030200,WWV_FLOW_DB_AUTH,WWV_FLOW_DB_AUTH_PK,DB_AUTH_SCHEMA,1
